"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"10211386","K08","CA","1","N","03/25/2021","03/25/2021","02/28/2022","398","K08CA237753","","PA-20-203","1K08CA237753-01A1","NCI:196112\","OTHER RESEARCH-RELATED","2021","NATIONAL CANCER INSTITUTE","","CINCINNATI","UNITED STATES","","01","071284913","US","615001","CINCINNATI CHILDRENS HOSP MED CTR","OH","452293039","Project Narrative: Leukemias with rearrangements of the MLL (KMT2A) gene, classically seen in infants and therapy-related leukemia, remain difficult to treat and cure even with modern therapies. These leukemias highly express an RNA binding protein, MBNL1, which regulates alternative RNA splicing and is essential for leukemia cell survival. The proposed research will explore the mechanisms underlying this dependence, and further develop a new and much-needed targeted therapy against this protein for this high-risk group of leukemias.","14752805; ","LEE, LYNN HUA;","BIAN, YANSONG","03/25/2021","02/28/2026","Acute Myelocytic Leukemia; Alternative Splicing; B-Lymphocytes; base; Bone Marrow Transplantation; cancer therapy; career development; Cell Death; cell growth; Cell Line; Cell Survival; Characteristics; chemotherapy; Child; Clinical; clinical care; Complex; crosslink; crosslinking and immunoprecipitation sequencing; Crystallization; Cytotoxic Chemotherapy; Dependence; Development Plans; Disease; Docking; effective therapy; Eukaryota; experimental study; Family; Family psychotherapy; Gene Expression; Genes; Genetic; Genetic Transcription; Goals; Hematopoietic; high risk population; Immunoprecipitation; Impairment; improved; improved outcome; in silico; In Vitro; in vivo; Individual; infancy; Infant; Infant Leukemia; inhibitor/antagonist; instructor; knock-down; Laboratories; Lead; leukemia; Leukemic Cell; leukemogenesis; Libraries; Malignant Neoplasms; Mediating; Medical center; member; Mentors; Messenger RNA; MLL gene; Modality; Modernization; Molecular; Molecular Target; mRNA Precursor; Mutation; novel; novel therapeutic intervention; novel therapeutics; Oncogenic; Oncology; Outcome; outcome forecast; Pathogenesis; Pathway interactions; patient subsets; Patients; Pattern; pediatric acute leukemia; Pediatric Hospitals; Pharmaceutical Chemistry; Pharmacology; Physicians; Physiological; Positioning Attribute; Predisposition; progenitor; programs; Proteins; Publishing; Research; Research Personnel; response; RNA Splicing; RNA-Binding Proteins; Role; Scientist; small molecule; small molecule inhibitor; Spliceosomes; stem; Stem cell transplant; Structure; Subgroup; targeted treatment; Testing; therapy design; Therapy-Related Acute Myeloid Leukemia; transcriptome sequencing; translational impact; Work; ","Targeting MBNL1-mediated alternative splicing in MLL-fusion leukemia","237753","NCI","Subcommittee I - Transistion to Independence ","","A1","01","181585","14527","196112",""
"10128193","R21","EB","5","N","03/26/2021","03/01/2021","02/28/2022","286","R21EB026723","BIOMED ENGR/COL ENGR/ENGR STA","PAR-18-207","5R21EB026723-03","NIBIB:235769\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","CHARLOTTESVILLE","UNITED STATES","ENGINEERING (ALL TYPES)","05","065391526","US","1526402","UNIVERSITY OF VIRGINIA","VA","229044195","Project Narrative This research seeks to advance the understanding of antioxidant drug delivery, an area of increasing interest for clinical treatment of inflammation, and specifically, brain disorders such as ischemic stroke. Proposed work will study a mechanism by which cells and tissue can be protected from toxic molecules in the body and will utilize new drug loading strategies to spare cells and brain tissue in order to improve stroke outcomes.","10745990; ","LAMPE, KYLE J.;","RAMPULLA, DAVID","06/01/2019","02/28/2022","Acetylcysteine; Antioxidants; Area; Attenuated; base; Biocompatible Materials; Blood flow; Bolus Infusion; Brain; Brain Diseases; brain tissue; Cell Culture Techniques; cell injury; Cell Survival; Cells; cerebral ischemic injury; Clinical Treatment; Coculture Techniques; Complex; controlled release; design; Diffuse; Dose; Drug Delivery Systems; Emulsions; Encapsulated; Engineering; Exposure to; FDA approved; Formulation; Future; Glutathione; Glycolates; Goals; Hour; Hydrogen Peroxide; Hypoxia; improved; In Vitro; in vivo; Infarction; Inflammation; Inflammatory; inflammatory milieu; Injectable; Injections; Injury; innovation; insight; interest; Ischemia; Ischemic Stroke; Lead; Lesion; Mediating; Methods; Microglia; Middle Cerebral Artery Occlusion; minimally invasive; Modeling; Myelin; Natural regeneration; Needles; Nerve Degeneration; nerve stem cell; Nervous System Physiology; Neurons; novel therapeutics; Oils; oligodendrocyte progenitor; Oligodendroglia; oxidant stress; Oxidants; oxidation; Oxidation-Reduction; Oxidative Stress; particle; Pathogenesis; Pharmaceutical Preparations; Polymers; Predisposition; preservation; prevent; Process; progenitor; prophylactic; Rattus; Reactive Oxygen Species; relating to nervous system; Reperfusion Therapy; Research; self-renewal; sham surgery; small molecule; stem; stem cells; Stroke; stroke model; stroke outcome; Syringes; System; Testing; Therapeutic; Therapeutic Effect; Time; Tissues; Toxic effect; Translating; Treatment Efficacy; treatment strategy; Water; Work; ","A novel drug loading method to protect neural cells from oxidative stress induced by a hypoxic/ischemic inflammatory environment","026723","GDD","Gene and Drug Delivery Systems Study Section ","","","03","150000","85769","235769",""
"10055775","R01","NS","5","N","03/22/2021","12/01/2020","11/30/2021","853","R01NS099096","SCHOOLS OF MEDICINE","PA-13-302","5R01NS099096-05","NINDS:331118\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","DURHAM","UNITED STATES","NEUROSURGERY","01","044387793","US","2221101","DUKE UNIVERSITY","NC","277054673","NARRATIVE Glioblastoma (GBM), the most common primary malignant brain tumor, is among the most lethal of cancers. It is also among the most immunosuppressive, severely impeding T cells and the success of immune-based therapies. While patients and mice with GBM demonstrate profound T cell lymphopenia and associated lymphoid organ contraction, we have uncovered that T cells are instead frequently found in large numbers in the bone marrow. This proposal focuses on a mechanistic examination of T cell sequestration in the bone marrow of patients and mice with glioblastoma, as well as methods to release these trapped T cells to enhance tumor-targeted immunotherapy.","10540180; ","FECCI, PETER ;","FOUNTAIN, JANE W","12/15/2016","11/30/2021","Acquired Immunodeficiency Syndrome; Back; base; Blood; Bone Marrow; Brain; Brain Neoplasms; CD4 Lymphocyte Count; CD4 Positive T Lymphocytes; Cell Count; Cell surface; Clinical; Contracts; CXCR4 gene; Data; Down-Regulation; Environment; Exhibits; Functional disorder; Glioblastoma; Goals; Hour; Immune; Immunity; Immunotherapeutic agent; Immunotherapy; Implant; improved; ipilimumab; lymph nodes; lymphoid organ; Lymphopenia; Malignant - descriptor; Malignant neoplasm of brain; Malignant Neoplasms; Marrow; Mediating; Mediator of activation protein; Methods; Monitor; mouse model; Mus; novel; overexpression; Patients; Peripheral; Pharmacology; Population Control; Primary Brain Neoplasms; Production; receptor; response; Role; Serum; Site; sphingosine 1-phosphate; Sphingosine-1-Phosphate Receptor; Spleen; subcutaneous; success; T cell therapy; T-Cell Homing Receptors; T-Lymphocyte; Testing; Therapeutic; Thymus Gland; TNF gene; Transgenic Mice; tumor; tumor immunology; tumor microenvironment; Wild Type Mouse; ","A Novel Clinical Challenge in Brain Tumor Immunology: T cell Sequestration","099096","CNBT","Clinical Neuroimmunology and Brain Tumors Study Section ","","","05","208250","122868","331118",""
"10086482","P41","EB","5","N","03/23/2021","02/01/2021","01/31/2022","","P41EB027061","","PAR-18-205","5P41EB027061-03","NIBIB:276028\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","MINNEAPOLIS","UNITED STATES","","05","555917996","US","1450402","UNIVERSITY OF MINNESOTA","MN","554552070","","9337974; ","ADRIANY, GREGOR ;","","02/01/2019","01/31/2024","3-Dimensional; Address; Animals; Area; awake; base; Brain imaging; Cadaver; Cell Nucleus; Ceramics; Collaborations; Communities; Computer software; Computer Vision Systems; Coupling; Custom; Data; deep brain stimulator; Deposition; design; Detection; Development; Devices; Engineering; Ensure; Environment; Face; Frequencies; Geometry; Head; Heating; high resolution imaging; Housing; Human; human imaging; Image; Imaging Techniques; Implant; improved; in vivo; Individual; innovation; interest; Investigation; Knee; magnetic field; Magnetic Resonance Imaging; Magnetism; Maps; Measurement; Measures; metallicity; Methods; Modeling; Monitor; Morphologic artifacts; Motion; neuroregulation; new technology; Noise; nonhuman primate; novel; novel strategies; Nuclear; Patients; Photons; Physiologic pulse; Protons; Research; Resolution; RF coil; Safety; Scheme; sensor; Services; Signal Transduction; simulation; software development; Structure; Surface; System; Technology; Temperature; Tissues; Translating; transmission process; Visual; Work; ","TRD4 - Ultrahigh Field Engineering and Safety","027061","ZEB1","Special Emphasis Panel ","6075","","03","179239","96789","","276028"
"10120737","R01","NR","5","N","03/25/2021","03/25/2021","02/28/2022","361","R01NR017916","SCHOOLS OF MEDICINE","PA-18-145","5R01NR017916-03","NINR:645032\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF NURSING RESEARCH","","SAINT LOUIS","UNITED STATES","ANESTHESIOLOGY","01","068552207","US","9083901","WASHINGTON UNIVERSITY","MO","631304862","Narrative Adverse outcomes, including death, are common after surgery and represent a public health challenge. There is an urgent need to assess the potential usefulness of a remote technology-based control center for the operating room to dynamically assess risk, diagnose negative patient trajectories, implement evidence-based practices, and improve outcomes. This innovative study will rigorously assess whether the implementation of an 'anesthesiology control tower', with sophisticated decision-support tools, improves the care, safety and outcomes of surgical patients.","11335471; ","AVIDAN, MICHAEL SIMON;","BOUGH, KRISTOPHER J","05/15/2019","02/29/2024","Address; Adherence; adverse outcome; Affect; Air; algorithm development; Algorithms; Anesthesia procedures; Anesthesiology; Anesthetics; Area; Awareness; base; Behavior; Caring; Certified registered nurse anesthetist; Cessation of life; Clinical; clinical decision support; Clinical Trials; clinically relevant; Cognitive; cognitive process; Collaborations; computer science; Computer software; Consent; Custom; Data; data integration; Data Science; Decision Making; Delirium; design; Diagnosis; Effectiveness; Electronic Health Record; Enabling Factors; Engineering; evidence base; Evidence based practice; experience; Failure; Feedback; Fostering; Foundations; Funding; Funding Agency; Future; Goals; Health; health care settings; health information technology; Healthcare; high risk; Human; implementation science; improved; improved outcome; Informatics; innovation; Institutes; Institution; Kidney Failure; Machine Learning; machine learning algorithm; Measures; modifiable risk; Monitor; mortality; Motivation; Network-based; neural network; novel; Operating Rooms; Operative Surgical Procedures; Outcome; Patient Monitoring; patient oriented; Patient risk; Patient-Focused Outcomes; Patients; Perioperative; Perioperative Care; Perioperative complication; postoperative delirium; Postoperative Period; prediction algorithm; prevent; Process; prototype; Public Health; Quality of Care; Randomized; randomized trial; Resources; Respiratory Failure; Risk; Risk Assessment; routine care; Safety; safety outcomes; Science; Series; Signal Transduction; support tools; surgery outcome; System; Technology; Telemedicine; Testing; Thinking; Time; Training; Translating; United States Agency for Healthcare Research and Quality; Update; usability; user-friendly; waiver; ","TECTONICS (Telemedicine Control Tower for the OR: Navigating Information, Care and Safety) trial","017916","ZRG1","Special Emphasis Panel ","","","03","409544","235488","645032",""
"10196244","R21","AI","1","N","03/24/2021","03/24/2021","02/28/2022","855","R21AI159732","","PA-20-195","1R21AI159732-01","NIAID:210000\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","BOSTON","UNITED STATES","","08","073130411","US","4907701","MASSACHUSETTS GENERAL HOSPITAL","MA","021142696","Peanut allergy is increasing in prevalence and poses a significant public health risk, as patients can develop life-threatening reactions to small exposures of peanut. Clinical trials of peanut oral immunotherapy, in which peanut allergic patients are given peanut to induce tolerance, induce lasting tolerance in only a subset of patients. Our project focuses on understanding how the induction of B cells, which are cells that make antibodies, during immunotherapy may contribute to the development of long-lived tolerance after peanut oral immunotherapy.","10538227; ","PATIL, SARITA U;","DAVIDSON, WENDY F","03/24/2021","02/28/2023","Address; Affect; Affinity; Allergens; Allergic; Allergic Disease; Allergy to peanuts; Antibodies; Antibody Repertoire; Antigens; B-Lymphocytes; base; Basophils; Biological Assay; Biological Markers; Cells; Clinical; clinical efficacy; Clinical Trials; Clonal Evolution; Clonality; deep sequencing; Development; early detection biomarkers; Epitopes; Evolution; food allergen; Food Hypersensitivity; Frequencies; Human; Humoral Immunities; IgE; Immune Tolerance; Immunoglobulin A; Immunoglobulin Class Switching; Immunoglobulin G; Immunoglobulin Switch Recombination; Immunotherapy; Lead; Libraries; Life; Link; Mass Spectrum Analysis; Measures; Mediating; Memory; Memory B-Lymphocyte; Modality; novel therapeutic intervention; novel therapeutics; Oral Characters; oral immunotherapy; Outcome; Pathogenicity; patient subsets; Patients; Population; Positioning Attribute; Prevalence; prevent; Process; Proteomics; Public Health; Publishing; Reaction; Recombinant Antibody; Risk; Role; Serum; Specificity; Surface; technique development; Techniques; Testing; Time; tool; Treatment Efficacy; treatment strategy; ","Role of Memory IgG B Cells in the Development of Tolerance in Food Allergy","159732","ZRG1","Special Emphasis Panel ","","","01","125000","85000","210000",""
"10086474","P41","EB","5","N","03/23/2021","02/01/2021","01/31/2022","","P41EB027061","","PAR-18-205","5P41EB027061-03","NIBIB:311425\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","MINNEAPOLIS","UNITED STATES","","05","555917996","US","1450402","UNIVERSITY OF MINNESOTA","MN","554552070","","8555214; ","METZGER, GREGORY JOHN;","","02/01/2019","01/31/2024","absorption; Address; Aging; Alzheimer's Disease; Automobile Driving; base; Biological; Biological Markers; Biological Process; body system; Cell Nucleus; Cell physiology; Chemical Shift Imaging; Communities; connectome; contrast imaging; Data; Degenerative polyarthritis; Deposition; design; Detection; Development; Diffusion; Disease; disease diagnosis; driving force; Electrolytes; Electromagnetic Fields; experience; flexibility; Freedom; Frequencies; Functional disorder; Funding; Goals; Heating; Human; Human body; Image; imaging approach; imaging modality; imaging platform; imaging study; imaging system; improved; in vivo; innovation; insight; interest; Ions; Link; magnetic field; Magnetic Resonance; Magnetic Resonance Imaging; Malignant Neoplasms; Maps; Measures; Metabolic; Methods; Modeling; Molecular; molecular dynamics; molecular imaging; molecular marker; Molecular Probes; Monitor; Multiple Sclerosis; Musculoskeletal Diseases; Myelin; Neurodegenerative Disorders; next generation; Noise; novel; parametric imaging; Pathology; Physiologic pulse; Preparation; Process; Property; Protons; radio frequency; reconstruction; Relaxation; Research; Resolution; Resources; Running; Scanning; Sensitivity and Specificity; Signal Transduction; Sodium; Spatial Distribution; spectroscopic imaging; Spectrum Analysis; Speed; System; Technology; Time; Tissue Viability; Tissues; tool; treatment response; United States National Institutes of Health; ","TRD2 - Ultrahigh Field Molecular Imaging and Spectroscopy","027061","ZEB1","Special Emphasis Panel ","6073","","03","202224","109201","","311425"
"10101653","R21","EB","5","N","03/22/2021","02/01/2021","01/31/2022","286","R21EB027238","SCHOOLS OF MEDICINE","PAR-18-207","5R21EB027238-03","NIBIB:233690\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","SAN FRANCISCO","UNITED STATES","RADIATION-DIAGNOSTIC/ONCOLOGY","12","094878337","US","577508","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","CA","941430962","Project Narrative?: Complete excision is essential for optimal local control of many early stage cancers, however microscopic residual disease (MRD) is often left behind, increasing the chance of local tumor recurrence (LR) and metastases. This is particularly problematic in breast cancer where over 25% of the ~150,000 patients undergoing lumpectomy annually have MRD, doubling LR and decreasing survival, necessitating a re-excision. However, current intraoperative imagers are too bulky to visualize labeled tumor cells in small surgical cavities and we leverage advances in upconverting nanoparticles and integrated circuits to introduce a novel ultra-thin planar fluorescent imaging ?skin? that eliminates optics, capable of coating surgical instrumentation, transforming the tools themselves into microscopic imagers.","12633120; ","ANWAR, MEKHAIL ;","ATANASIJEVIC, TATJANA","03/01/2019","01/31/2022","absorption; Address; Advanced Malignant Neoplasm; Alloys; Antibodies; Area; base; Beds; Biodistribution; Biological Models; biomaterial compatibility; breast lumpectomy; cancer cell; cancer imaging; cancer recurrence; cancer risk; cancer subtypes; cancer surgery; Cells; Cessation of life; Color; Complex; Consequentialism; Coupled; Custom; Data; density; design; Diagnosis; Disease; draining lymph node; Electronics; Ensure; ERBB2 gene; ex vivo imaging; Excision; fluorescence imaging; fluorophore; Generations; Hand; Human; Image; Image-Guided Surgery; imager; imaging agent; imaging platform; improved; in vivo; in vivo imaging; Injections; insight; instrumentation; irradiation; Kinetics; Knowledge; Label; Left; lens; Lighting; Location; lymph nodes; malignant breast neoplasm; Malignant Neoplasms; Microscopic; microscopic imaging; millimeter; minimally invasive; Modernization; Molecular; molecular imaging; Molecular Target; mouse model; nanoparticle; Neoplasm Metastasis; neoplastic cell; novel; operation; Operative Surgical Procedures; optical imaging; Optics; Patients; Performance; Photons; Postoperative Period; Problem Solving; Procedures; Property; Radiation therapy; Reagent; Recurrence; Residual Tumors; Resolution; Risk; Sampling; Sampling Errors; Sensitivity and Specificity; Sentinel Lymph Node; Signal Transduction; Silicon; Skin; Speed; Surface; Surgeon; Surgical Instruments; Surgically-Created Resection Cavity; Thinness; Time; Tissue imaging; Tissues; tool; Toxic effect; Trastuzumab; tumor; two-photon; Vision; Visualization; Woman; ","An Ultra-Thin Molecular Imaging Skin for Intraoperative Imaging of Microscopic Residual Disease in Cancer","027238","BMIT","Biomedical Imaging Technology Study Section ","","","03","150000","83690","233690",""
"10116510","R01","NS","5","N","03/22/2021","01/01/2021","12/31/2021","853","R01NS116144","","PA-19-056","5R01NS116144-02","NINDS:415160\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","BOSTON","UNITED STATES","","07","030811269","US","1080401","BRIGHAM AND WOMEN'S HOSPITAL","MA","021156110","Glioblastoma is a malignant brain cancer that has no cure and is rapidly fatal. This is due to the tumor?s ability to actively circumvent toxicity from current therapies. The proposed work investigates an epigenetic mechanism responsible for this resistance, and provides a critically needed novel approach to abate it using a multi-microRNA targeting strategy.","14271525; ","PERUZZI, PIER PAOLO ;","FOUNTAIN, JANE W","03/01/2020","12/31/2024","Abate; Address; Adult; Animal Model; Biogenesis; Biological; Biology; BMI1 gene; Brain; Caring; Cells; cellular targeting; Characteristics; Chromatin; Clinical; combinatorial; Complex; Data; Defense Mechanisms; design; design and construction; Diagnosis; Diffusion; Disease; DNA Damage; Engineering; Epigenetic Process; experimental study; extracellular vesicles; EZH2 gene; gain of function; gene therapy; Genetic Structures; Genetic Transcription; genotoxicity; Glioblastoma; Goals; histone demethylase; Hybrids; Immune; immunoregulation; Immunotherapy; improved; In Vitro; in vivo; Individual; innovation; KDM1A gene; Length; loss of function; Malignant - descriptor; Malignant neoplasm of brain; Malignant Neoplasms; Mediating; Messenger RNA; Methods; MicroRNAs; Nature; neoplastic cell; Neuronal Differentiation; novel; novel strategies; Nucleotides; Oncogenic; Outcome; Pathway interactions; Patients; Pharmacology; PRC1 Protein; prevent; Primary Brain Neoplasms; Proteins; Radiation; Regulation; Research; Resistance; response; RNA; Role; scaffold; sound; Stress; Structure; synergism; Synthetic Genes; temozolomide; Testing; Therapeutic; therapeutic miRNA; therapeutic target; therapy resistant; Time; Toxic effect; trafficking; Transcript; Transgenes; translational approach; tumor; Tumor Biology; tumor microenvironment; Untranslated RNA; Work; ","Harnessing artificial microRNA clusters against glioblastoma epigenetic plasticity and resistance to therapy","116144","DT","Developmental Therapeutics Study Section ","","","02","235000","180160","415160",""
"10136694","P01","HL","5","N","03/25/2021","03/01/2021","02/28/2022","","P01HL134605","","PAR-16-402","5P01HL134605-04","NHLBI:444092\","Non-SBIR/STTR RPGs","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","NEW YORK","UNITED STATES","","12","121911077","US","5998304","NEW YORK UNIVERSITY SCHOOL OF MEDICINE","NY","10016","Relevance to public health Thoracic aortic aneurysm (TAA) remains an unmet medical challenge, despite significant research effort. Consonant with the overall scope of our PPG, this project will identify key upstream and downstream determinants of TAA onset and progression with the long-term intent of translating this information into effective new drug treatments.","1888764; ","RAMIREZ, FRANCESCO B;","MCDONALD, CHERYL","03/01/2018","02/28/2023","Alleles; Angiotensin II; Angiotensinogen; Animals; Aorta; Architecture; arrestin 2; beta-arrestin; Biochemical; Biochemical Genetics; Biological; Biomechanics; Blood Pressure; cell type; Cells; Code; Communication; Complement; Complex; Computer Analysis; Connective Tissue Diseases; Cytoskeleton; Development; differential expression; Disease; Disease Progression; Dissection; Endothelial Cells; endothelial dysfunction; Event; experimental study; Extracellular Matrix; FBN1; gene product; Genes; Genetic; genetic analysis; Genetic Models; Goals; Growth; hemodynamics; Heritability; Homeostasis; Human; Hypertension; in vivo; Inherited; Investigation; Lead; Life; Liquid substance; Marfan Syndrome; Mechanical Stress; mechanotransduction; Medial; Mediator of activation protein; Medical; Modeling; Molecular; mouse model; Mus; mutant; Mutate; Mutation; Nature; new therapeutic target; Normal tissue morphology; novel therapeutics; Pathogenesis; Pathology; Pharmacology; Physiological; postnatal; Property; Proteins; Public Health; receptor; Receptor Gene; Receptor Signaling; Research; response; Rupture; Scaffolding Protein; shear stress; Signal Pathway; Signal Transduction; Smooth Muscle Myocytes; Structure; targeted treatment; therapeutic target; Thoracic Aortic Aneurysm; Tissues; transcriptome; Transforming Growth Factor beta; Translating; Wild Type Mouse; ","Characterization of Altered Mechanosensing in Mouse Models of ECM-induced TAA","134605","ZHL1","Special Emphasis Panel ","5210","","04","408979","35113","","444092"
"10107853","R38","HL","5","N","03/23/2021","03/01/2021","02/28/2022","838","R38HL143511","SCHOOLS OF MEDICINE","RFA-HL-18-023","5R38HL143511-02","NHLBI:343109\","OTHER RESEARCH-RELATED","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","Aurora","UNITED STATES","INTERNAL MEDICINE/MEDICINE","06","041096314","US","1199905","UNIVERSITY OF COLORADO DENVER","CO","800452571","NARRATIVE The overall goal of the Colorado StARR Program in Medicine and Pediatrics (CSPMP) is to recruit, train, and retain outstanding clinician-investigators focused on translational research in heart, lung, and blood disorders. This career development training will be achieved through seamless integration with our ACGME-accredited Colorado Medicine, Pediatric, and Medicine-Pediatrics housestaff training programs, a structured milestone-driven training program that includes individualized career development plans, pairing our resident-investigators with outstanding, dedicated mentors with extensive disease- specific research expertise and a wide array of cutting-edge approaches to research, and providing appropriate oversight of the mentor-mentee relationship.","1898075; 1893601; 9419318 (contact); ","ABMAN, STEVEN HERBERT; BUTTRICK, PETER N.; SCHWARTZ, DAVID ALBERT (contact);","KALANTARI, ROYA","03/01/2020","02/29/2024","Accreditation; Adult; Area; base; Caliber; career; career development; Career Mobility; Childhood; Clinical; Clinical Research; Collaborations; Colorado; design; Development; Development Plans; Education; Ensure; Environment; Ethics; experience; Faculty; Feeling; Fellowship; formal learning; Fostering; Goals; Heart Diseases; Hematological Disease; Hematology; high standard; improved; innovation; Internal Medicine; Knowledge; Learning; Lung diseases; Medicine; Mentors; Mentorship; Methodology; Narrative Medicine; next generation; Pediatric cardiology; Pediatrics; Physicians; Positioning Attribute; Program Development; programs; Pulmonology; recruit; Research; Research Methodology; Research Personnel; Research Training; Resources; role model; Science; Scientist; Self Efficacy; Site; skill acquisition; social; Structure; Student Persistence; synergism; Technology; Textiles; Thinking; Training; training opportunity; Training Programs; Translational Research; Universities; Vision; Widespread Disease; ","Colorado StARR Program in Medicine and Pediatrics (CSPMP)","143511","ZHL1","Special Emphasis Panel ","","","02","220649","122460","343109",""
"10339080","R01","DE","7","N","03/24/2021","02/05/2021","04/30/2021","121","R01DE029650","SCHOOLS OF MEDICINE","PA-18-590","7R01DE029650-02","NIDCR:650620\","Non-SBIR/STTR RPGs","2020","NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH","","LEXINGTON","UNITED STATES","INTERNAL MEDICINE/MEDICINE","06","939017877","US","2793601","UNIVERSITY OF KENTUCKY","KY","405260001","NARRATIVE Cases of human papillomavirus?driven oropharyngeal cancer (HPV?OPC) now outnumber cervical cancer cases in the US ? men and people living with HIV (PLWH) are at highest risk. Unlike cervical cancer, where the introduction of highly effective screening protocols significantly reduced the incidence and mortality due to cervical cancer, there are no methods for early detection of HPV?OPC. We are proposing to use HPV16 E6 seropositivity, an early biomarker of HPV? OPC, to develop a cohort of men living with HIV who are at highest risk for OPC to better understand HPV16 E6 antibodies as an early marker of HPV?OPC and b) to develop new methods of early detection for this rapidly increasing cancer.","14510566; ","KUHS, KRYSTLE A.;","IIDA, HIROKO","02/05/2021","04/30/2025","","HPV16 E6 Antibody Detection as an Early Marker for Oropharyngeal Cancer Among Men Living with HIV","029650","ZDE1","Special Emphasis Panel ","","","02","558926","91694","650620",""
"9991850","U01","EB","5","N","03/24/2021","03/01/2021","02/28/2022","286","U01EB025121","","RFA-EB-17-002","5U01EB025121-04","NIBIB:1285834\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","BOSTON","UNITED STATES","","08","073130411","US","4907701","MASSACHUSETTS GENERAL HOSPITAL","MA","021142696","In this grant we propose a 5 year engineering development effort to develop Magnetic Particle Imaging (MPI) as a method for imaging the function of the human brain in health and disease. By producing a method that allows us to ?see? the brain in operation with a clarity of up to 10-fold higher than existing MRI based methods, we hope to significantly impact our understanding of disease mechanisms.","1938056; ","WALD, LAWRENCE L;","WANG, SHUMIN","09/26/2017","02/28/2023","Animals; Architecture; Area; awake; base; Base of the Brain; Biomedical Engineering; Blood; Brain; Brain imaging; cerebral blood volume; cerebral capillary; cerebral hemodynamics; data acquisition; design; Detection; detector; Development; Devices; Disease; Electromagnetics; Engineering; Exercise; experimental study; ferumoxytol; Foundations; Functional Imaging; Functional Magnetic Resonance Imaging; Generations; Geometry; Goals; Grant; Head; Health; hemodynamics; Human; human imaging; Hypercapnia; Image; image reconstruction; imager; Imaging Device; imaging modality; improved; Individual; Institutional Review Boards; instrument; Investigation; Iron; iron oxide; iron oxide nanoparticle; Laboratories; Macaca; Macaca mulatta; Magnetic Resonance; Magnetic Resonance Imaging; Magnetism; Methodology; Methods; Modality; model building; Modeling; Monitor; Monoclonal Antibody R24; nanoparticle; Neurons; Neurosciences; next generation; Noise; nonhuman primate; off-label use; operation; Oxidants; particle; Pattern; Performance; Phase; programs; Protocols documentation; Protons; Relaxation; Resolution; Resources; response; Rest; Risk; Rodent; Rodent Model; Safety; Scanning; simulation; Source; Specialist; Structure; superparamagnetism; System; Techniques; Technology; Testing; Time; tool; Validation; Visual Cortex; visual motor; Work; ","A magnetic particle imager (MPI) for functional brain imaging in humans","025121","ZEB1","Special Emphasis Panel ","","","04","754981","530853","1285834",""
